Brand,Name,Audience score,Price,Trail terrain,Arch support,Weight lab Weight brand,Lightweight,Drop lab Drop brand,Strike pattern,Size,Midsole softness,Plate,Toebox durability,Heel padding durability,Outsole durability,Breathability,Width / fit,Toebox width,Stiffness,Torsional rigidity,Heel counter stiffness,Lug depth,Heel stack lab Heel stack brand,Forefoot lab Forefoot brand,Widths available,For heavy runners,Season,Removable insole,Orthotic friendly,Waterproofing,Ranking,Popularity
Saucony,Peregrine 15,"78
 Decent!",$140,LightModerate,Neutral,9.4 oz / 266g 9.7 oz / 275g,0,3.7 mm 4.0 mm,Mid/forefoot,True to size,Soft,Rock plate,Good,Decent,Good,Moderate,Medium,Narrow,Moderate,Flexible,Moderate,4.7 mm,29.5 mm 28.0 mm,25.8 mm 24.0 mm,NormalWide,0,All seasons,1,1,-,#326 Bottom 11%,#139 Top 38%
Saucony,Peregrine 15,"78
 Decent!",$140,LightModerate,Neutral,9.4 oz / 266g 9.7 oz / 275g,0,3.7 mm 4.0 mm,Mid/forefoot,True to size,Soft,Rock plate,Good,Decent,Good,Moderate,Medium,Narrow,Moderate,Flexible,Moderate,4.7 mm,29.5 mm 28.0 mm,25.8 mm 24.0 mm,NormalWide,0,All seasons,1,1,-,#326 Bottom 11%,#139 Top 38%
Saucony,Peregrine 15,"78
 Decent!",$140,LightModerate,Neutral,9.4 oz / 266g 9.7 oz / 275g,0,3.7 mm 4.0 mm,Mid/forefoot,True to size,Soft,Rock plate,Good,Decent,Good,Moderate,Medium,Narrow,Moderate,Flexible,Moderate,4.7 mm,29.5 mm 28.0 mm,25.8 mm 24.0 mm,NormalWide,0,All seasons,1,1,-,#326 Bottom 11%,#139 Top 38%
Saucony,Peregrine 15,"78
 Decent!",$140,LightModerate,Neutral,9.4 oz / 266g 9.7 oz / 275g,0,3.7 mm 4.0 mm,Mid/forefoot,True to size,Soft,Rock plate,Good,Decent,Good,Moderate,Medium,Narrow,Moderate,Flexible,Moderate,4.7 mm,29.5 mm 28.0 mm,25.8 mm 24.0 mm,NormalWide,0,All seasons,1,1,-,#326 Bottom 11%,#139 Top 38%
Saucony,Xodus Ultra,"87
 Great!",$150,ModerateTechnical,Neutral,10.1 oz / 286g 10.3 oz / 292g,0,7.2 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,-,-,-,Moderate,Narrow,-,Stiff,Moderate,Moderate,3.8 mm,33.9 mm 32.0 mm,26.7 mm 26.0 mm,Normal,0,All seasons,1,1,-,#314 Top 49%,#498 Bottom 23%
Saucony,Xodus Ultra 2,"88
 Great!",$150,ModerateTechnical,Neutral,10.3 oz / 293g 9.2 oz / 262g,0,7.3 mm 6.0 mm,Mid/forefoot,True to size,Balanced,Rock plate,Bad,Good,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,4.6 mm,34.1 mm 32.5 mm,26.8 mm 26.5 mm,Normal,0,All seasons,1,1,-,#227 Top 36%,#555 Bottom 14%
Saucony,Xodus Ultra 3,"87
 Great!",$160,Technical,Neutral,10.7 oz / 302g 10.2 oz / 288g,0,5.9 mm 6.0 mm,Mid/forefoot,True to size,Soft,Rock plate,Decent,Good,Good,Moderate,Medium,Medium,Moderate,Stiff,Flexible,4.3 mm,35.1 mm 36.0 mm,29.2 mm 30.0 mm,Normal,0,All seasons,1,1,-,#341 Bottom 47%,#425 Bottom 34%
SAucony,Xodus Ultra 4,"85
 Good!",$170,Light,Neutral,11 oz / 312g 10.9 oz / 309g,0,6.5 mm 6.0 mm,Mid/forefoot,-,Soft,0,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.5 mm,37.6 mm 36.0 mm,31.1 mm 30.0 mm,Normal,0,All seasons,1,1,-,#201 Bottom 45%,#208 Bottom 43%
SAucony,Xodus Ultra 4,"85
 Good!",$170,Light,Neutral,11 oz / 312g 10.9 oz / 309g,0,6.5 mm 6.0 mm,Mid/forefoot,-,Soft,0,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.5 mm,37.6 mm 36.0 mm,31.1 mm 30.0 mm,Normal,0,All seasons,1,1,-,#201 Bottom 45%,#208 Bottom 43%
Saucony,Xodus Ultra 4,"85
 Good!",$170,Light,Neutral,11 oz / 312g 10.9 oz / 309g,0,6.5 mm 6.0 mm,Mid/forefoot,-,Soft,0,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.5 mm,37.6 mm 36.0 mm,31.1 mm 30.0 mm,Normal,0,All seasons,1,1,-,#202 Bottom 45%,#209 Bottom 43%
Saucony,Xodus Ultra 4,"85
 Good!",$170,Light,Neutral,11 oz / 312g 10.9 oz / 309g,0,6.5 mm 6.0 mm,Mid/forefoot,-,Soft,0,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.5 mm,37.6 mm 36.0 mm,31.1 mm 30.0 mm,Normal,0,All seasons,1,1,-,#202 Bottom 45%,#209 Bottom 43%
Saucony,Xodus Ultra 4,"85
 Good!",$170,Light,Neutral,11 oz / 312g 10.9 oz / 309g,0,6.5 mm 6.0 mm,Mid/forefoot,-,Soft,0,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.5 mm,37.6 mm 36.0 mm,31.1 mm 30.0 mm,Normal,0,All seasons,1,1,-,#202 Bottom 45%,#209 Bottom 43%
Saucony,Xodus Ultra 4,"85
 Good!",$170,Light,Neutral,11 oz / 312g 10.9 oz / 309g,0,6.5 mm 6.0 mm,Mid/forefoot,-,Soft,0,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.5 mm,37.6 mm 36.0 mm,31.1 mm 30.0 mm,Normal,0,All seasons,1,1,-,#202 Bottom 45%,#209 Bottom 43%
Scarpa,Spin Planet,"88
 Great!",$160,LightModerate,Neutral,11.4 oz / 322g 10.2 oz / 290g,0,6.2 mm 4.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Good,Decent,Breathable,Medium,Medium,Stiff,Stiff,Moderate,3.2 mm,32.8 mm 28.5 mm,26.6 mm 24.5 mm,Normal,0,SummerAll seasons,1,1,-,#138 Top 38%,#329 Bottom 10%
Scarpa,Spin Planet,"88
 Great!",$160,LightModerate,Neutral,11.4 oz / 322g 10.2 oz / 290g,0,6.2 mm 4.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Good,Decent,Breathable,Medium,Medium,Stiff,Stiff,Moderate,3.2 mm,32.8 mm 28.5 mm,26.6 mm 24.5 mm,Normal,0,SummerAll seasons,1,1,-,#139 Top 38%,#329 Bottom 10%
Scarpa,Spin Planet,"88
 Great!",$160,LightModerate,Neutral,11.4 oz / 322g 10.2 oz / 290g,0,6.2 mm 4.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Good,Decent,Breathable,Medium,Medium,Stiff,Stiff,Moderate,3.2 mm,32.8 mm 28.5 mm,26.6 mm 24.5 mm,Normal,0,SummerAll seasons,1,1,-,#139 Top 38%,#329 Bottom 10%
Scarpa,Spin Planet,"88
 Great!",$160,LightModerate,Neutral,11.4 oz / 322g 10.2 oz / 290g,0,6.2 mm 4.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Good,Decent,Breathable,Medium,Medium,Stiff,Stiff,Moderate,3.2 mm,32.8 mm 28.5 mm,26.6 mm 24.5 mm,Normal,0,SummerAll seasons,1,1,-,#139 Top 38%,#329 Bottom 10%
The North Face,Vectiv Enduris 3,"90
 Superb!",$150,Light,Neutral,9.7 oz / 275g 10.8 oz / 307g,0,11.6 mm 6.0 mm,Heel,True to size,Balanced,0,Good,Good,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,3.3 mm,35.8 mm 30.0 mm,24.2 mm 24.0 mm,Normal,0,All seasons,1,1,-,#46 Top 13%,#188 Bottom 48%
The North Face,Vectiv Enduris 3,"90
 Superb!",$150,Light,Neutral,9.7 oz / 275g 10.8 oz / 307g,0,11.6 mm 6.0 mm,Heel,True to size,Balanced,0,Good,Good,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,3.3 mm,35.8 mm 30.0 mm,24.2 mm 24.0 mm,Normal,0,All seasons,1,1,-,#46 Top 13%,#189 Bottom 48%
The North Face,Vectiv Enduris 3,"90
 Superb!",$150,Light,Neutral,9.7 oz / 275g 10.8 oz / 307g,0,11.6 mm 6.0 mm,Heel,True to size,Balanced,0,Good,Good,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,3.3 mm,35.8 mm 30.0 mm,24.2 mm 24.0 mm,Normal,0,All seasons,1,1,-,#46 Top 13%,#189 Bottom 48%
The North Face,Vectiv Enduris 3,"90
 Superb!",$150,Light,Neutral,9.7 oz / 275g 10.8 oz / 307g,0,11.6 mm 6.0 mm,Heel,True to size,Balanced,0,Good,Good,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,3.3 mm,35.8 mm 30.0 mm,24.2 mm 24.0 mm,Normal,0,All seasons,1,1,-,#46 Top 13%,#189 Bottom 48%
Topo,MTN Racer 3,"87
 Great!",$150,LightModerate,Neutral,10.1 oz / 286g 9.8 oz / 278g,0,6.9 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,0,Bad,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,4.2 mm,33.5 mm 33.5 mm,26.6 mm 28.5 mm,Normal,0,All seasons,1,1,-,#164 Top 45%,#261 Bottom 28%
Topo,Traverse,"90
 Superb!",$150,LightModerate,Neutral,10.9 oz / 308g 10.6 oz / 300g,0,4.8 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,Rock plate,Bad,Good,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,4.1 mm,30.8 mm 30.0 mm,26.0 mm 25.0 mm,NormalWide,0,All seasons,1,1,Water repellent,#39 Top 11%,#281 Bottom 23%
Topo,Traverse,"90
 Superb!",$150,LightModerate,Neutral,10.9 oz / 308g 10.6 oz / 300g,0,4.8 mm 5.0 mm,Mid/forefoot,Slightly small,Balanced,Rock plate,Bad,Good,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,4.1 mm,30.8 mm 30.0 mm,26.0 mm 25.0 mm,NormalWide,0,All seasons,1,1,Water repellent,#39 Top 11%,#281 Bottom 23%
Topo,Ultraventure 4,"86
 Good!",$150,Light,Neutral,10.1 oz / 286g 10.1 oz / 285g,0,6.6 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Bad,Decent,Good,Moderate,Wide,Wide,Moderate,Moderate,Flexible,3.2 mm,35.1 mm 35.0 mm,28.5 mm 30.0 mm,NormalWide,0,All seasons,1,1,-,#188 Bottom 48%,#147 Top 41%
Topo,Ultraventure 4,"85
 Good!",$150,Light,Neutral,10.1 oz / 286g 10.1 oz / 285g,0,6.6 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Bad,Decent,Good,Moderate,Wide,Wide,Moderate,Moderate,Flexible,3.2 mm,35.1 mm 35.0 mm,28.5 mm 30.0 mm,NormalWide,0,All seasons,1,1,-,#190 Bottom 48%,#148 Top 41%
Xero Shoes,Scrambler Low,"88
 Great!",$150,Light,Neutral,9.2 oz / 261g 9.2 oz / 260g,0,-0.1 mm 0.0 mm,Mid/forefoot,True to size,Firm,0,Decent,Decent,Decent,Breathable,Medium,Wide,Moderate,Flexible,Flexible,2.7 mm,16.3 mm 15.0 mm,16.4 mm 15.0 mm,NormalWide,0,SummerAll seasons,1,1,-,#116 Top 32%,#336 Bottom 8%
Topo,Ultraventure 3,"88
 Great!",$150,Light,Neutral,9.7 oz / 276g 10.2 oz / 289g,0,6.3 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Decent,Decent,Good,Moderate,Wide,Wide,Moderate,Stiff,Moderate,3.2 mm,37.2 mm 35.0 mm,30.9 mm 30.0 mm,Normal,0,All seasons,1,1,-,#259 Top 41%,#206 Top 32%
Topo,Ultraventure 4,"85
 Good!",$150,Light,Neutral,10.1 oz / 286g 10.1 oz / 285g,0,6.6 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Bad,Decent,Good,Moderate,Wide,Wide,Moderate,Moderate,Flexible,3.2 mm,35.1 mm 35.0 mm,28.5 mm 30.0 mm,NormalWide,0,All seasons,1,1,-,#190 Bottom 48%,#148 Top 41%
On,Cloudsurfer Trail,"85
 Good!",$160,Light,Neutral,9.6 oz / 272g 9.6 oz / 272g,0,10.7 mm 7.0 mm,Heel,True to size,Balanced,0,Decent,Bad,Good,Moderate,Medium,Medium,Moderate,Stiff,Moderate,2.5 mm,37.4 mm 41.0 mm,26.7 mm 34.0 mm,Normal,1,All seasons,1,1,-,#197 Bottom 46%,#217 Bottom 41%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
Inov8,Trailtalon,"90
 Superb!",$150,ModerateTechnical,Neutral,10.2 oz / 289g 10.2 oz / 290g,0,7.8 mm 6.0 mm,Mid/forefoot,Half size small,Soft,0,Very bad,Good,Good,Warm,Wide,Wide,Stiff,Moderate,Flexible,5.4 mm,34.2 mm 31.0 mm,26.4 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#71 Top 20%,#350 Bottom 4%
Saucony,Endorphin Rift,"85
 Good!",$170,Technical,Neutral,9 oz / 255g 9.1 oz / 258g,0,7.9 mm 6.0 mm,Mid/forefoot,True to size,Soft,Rock plate,Good,Good,Good,Breathable,Medium,Medium,Stiff,Moderate,Moderate,4.5 mm,33.0 mm 34.0 mm,25.1 mm 28.0 mm,Normal,0,SummerAll seasons,1,1,-,#221 Bottom 39%,#309 Bottom 16%
Inov8,Trailfly,"88
 Great!",$150,LightModerate,Neutral,9.9 oz / 282g 9.9 oz / 280g,0,6.0 mm 6.0 mm,Mid/forefoot,Slightly small,Soft,Rock plate,Decent,Good,Good,Moderate,Medium,Wide,Stiff,Flexible,Flexible,3.9 mm,30.1 mm 29.0 mm,24.1 mm 23.0 mm,NormalWide,0,All seasons,1,1,-,#141 Top 39%,#326 Bottom 11%
Nike,Terra Kiger 9,"90
 Superb!",$150,ModerateTechnical,Neutral,10.2 oz / 288g 10.1 oz / 286g,0,4.4 mm 3.0 mm,Mid/forefoot,True to size,Soft,0,Very good,Decent,-,Moderate,Medium,Medium,Stiff,Moderate,Moderate,4.4 mm,30.1 mm 31.0 mm,25.7 mm 28.0 mm,Normal,0,All seasons,1,1,-,#34 Top 10%,#293 Bottom 20%
Inov8,Trailfly Zero,"87
 Great!",$160,LightModerate,Neutral,9.4 oz / 266g,0,0.5 mm 0.0 mm,Mid/forefoot,-,Balanced,0,Decent,Decent,Good,Moderate,Medium,Wide,Flexible,Flexible,Flexible,3.4 mm,24.9 mm,24.4 mm,NormalWide,0,All seasons,1,1,-,#161 Top 44%,#346 Bottom 5%
Altra,Superior 6,"78
 Decent!",$130,LightModerate,Neutral,9.6 oz / 272g 9.1 oz / 258g,0,0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Very bad,Decent,Good,Breathable,Medium,Wide,Stiff,Moderate,Flexible,3.3 mm,22.1 mm 20.5 mm,22.0 mm 20.5 mm,Normal,0,SummerAll seasons,1,1,-,#324 Bottom 11%,#260 Bottom 29%
Altra,Timp 5,"80
 Good!",$155,LightModerate,Neutral,9.5 oz / 269g 9.8 oz / 277g,0,-0.1 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Good,Decent,Good,Moderate,Wide,Wide,Stiff,Stiff,Moderate,3.0 mm,28.6 mm 29.0 mm,28.7 mm 29.0 mm,Normal,0,All seasons,1,1,-,#304 Bottom 17%,#138 Top 38%
Altra,Lone Peak 9,"91
 Superb!",$140,LightModerate,Neutral,10.9 oz / 309g 10.4 oz / 295g,0,0.0 mm 0.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Decent,Good,Warm,Wide,Wide,Moderate,Moderate,Flexible,3.8 mm,23.3 mm 25.0 mm,23.3 mm 25.0 mm,NormalWide,0,All seasons,1,1,-,#30 Top 9%,#42 Top 12%
Inov8,Trailfly Max,"69
 Bad!",$170,LightModerate,Neutral,10.2 oz / 289g,0,7.6 mm 6.0 mm,Mid/forefoot,-,Balanced,0,Decent,Decent,Good,Moderate,Medium,Wide,Moderate,Moderate,Flexible,3.4 mm,37.1 mm,29.5 mm,NormalWide,0,All seasons,1,1,-,#365 Bottom 1%,#349 Bottom 5%
Topo,Ultraventure 4,"85
 Good!",$150,Light,Neutral,10.1 oz / 286g 10.1 oz / 285g,0,6.6 mm 5.0 mm,Mid/forefoot,True to size,Soft,0,Bad,Decent,Good,Moderate,Wide,Wide,Moderate,Moderate,Flexible,3.2 mm,35.1 mm 35.0 mm,28.5 mm 30.0 mm,NormalWide,0,All seasons,1,1,-,#190 Bottom 48%,#148 Top 41%
Saucony,Xodus Ultra 4,"85
 Good!",$170,Light,Neutral,11 oz / 312g 10.9 oz / 309g,0,6.5 mm 6.0 mm,Mid/forefoot,-,Soft,0,Decent,Bad,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.5 mm,37.6 mm 36.0 mm,31.1 mm 30.0 mm,Normal,0,All seasons,1,1,-,#202 Bottom 45%,#209 Bottom 43%
Hoka,Mafate Speed 4,"88
 Great!",$185,ModerateTechnical,Neutral,10.3 oz / 293g 10.4 oz / 295g,0,7.2 mm 4.0 mm,Mid/forefoot,True to size,Soft,0,Good,Good,Good,Moderate,Medium,Narrow,Moderate,Stiff,Flexible,3.9 mm,38.0 mm 33.0 mm,30.8 mm 29.0 mm,Normal,0,All seasons,1,1,-,#133 Top 37%,#84 Top 23%
ASICS,Trail Scout 2,"83
 Good!",$60,Moderate,Neutral,11.4 oz / 323g 11.4 oz / 323g,0,10.3 mm 10.0 mm,Heel,True to size,Balanced,0,-,-,-,Moderate,Narrow,Medium,Stiff,Stiff,Stiff,4.2 mm,32.8 mm,22.5 mm,Normal,0,All seasons,1,1,-,#262 Bottom 28%,#327 Bottom 11%
New Balance,510 v6,"74
 Bad!",$90,Light,Neutral,11 oz / 312g 11.5 oz / 326g,0,8.2 mm,HeelMid/forefoot,True to size,Balanced,0,Decent,Bad,Good,Moderate,Narrow,Medium,Stiff,Moderate,Moderate,2.9 mm,33.8 mm,25.6 mm,NormalWideX-Wide,0,All seasons,1,1,-,#355 Bottom 3%,#318 Bottom 13%
Saucony,Endorphin Rift,"85
 Good!",$170,Technical,Neutral,9 oz / 255g 9.1 oz / 258g,0,7.9 mm 6.0 mm,Mid/forefoot,True to size,Soft,Rock plate,Good,Good,Good,Breathable,Medium,Medium,Stiff,Moderate,Moderate,4.5 mm,33.0 mm 34.0 mm,25.1 mm 28.0 mm,Normal,0,SummerAll seasons,1,1,-,#221 Bottom 39%,#309 Bottom 16%
La Sportiva,Prodigio,"83
 Good!",$155,Moderate,Neutral,9.6 oz / 271g 9.5 oz / 270g,0,8.9 mm 6.0 mm,HeelMid/forefoot,Half size small,Soft,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Stiff,Stiff,Stiff,3.4 mm,29.3 mm 34.0 mm,20.4 mm 28.0 mm,Normal,0,All seasons,1,1,-,#269 Bottom 26%,#218 Bottom 40%
ASICS,Gel Venture 9,"84
 Good!",$80,LightModerate,Neutral,11.1 oz / 314g 10.6 oz / 300g,0,10.4 mm,Heel,True to size,Balanced,,Very bad,Decent,-,Moderate,Narrow,Narrow,Moderate,Moderate,Stiff,3.0 mm,33.3 mm,22.9 mm,NormalWideX-Wide,0,All seasons,1,1,,#474 Bottom 26%,#176 Top 28%
ASICS,Gel Venture 10,"84
 Good!",$80,LightModerate,Neutral,11.4 oz / 322g 11.4 oz / 323g,0,12.0 mm 10.0 mm,Heel,True to size,Soft,0,Good,Good,Good,Moderate,Narrow,Narrow,Moderate,Stiff,Moderate,3.7 mm,35.3 mm 33.5 mm,23.3 mm 23.5 mm,NormalWideX-Wide,0,All seasons,1,1,-,#243 Bottom 33%,#71 Top 20%
New Balance,510 v6,"74
 Bad!",$90,Light,Neutral,11 oz / 312g 11.5 oz / 326g,0,8.2 mm,HeelMid/forefoot,True to size,Balanced,0,Decent,Bad,Good,Moderate,Narrow,Medium,Stiff,Moderate,Moderate,2.9 mm,33.8 mm,25.6 mm,NormalWideX-Wide,0,All seasons,1,1,-,#355 Bottom 3%,#318 Bottom 13%
New Balance,Tektrel,"76
 Bad!",$90,Light,Neutral,10.7 oz / 302g 9.9 oz / 282g,0,8.0 mm 8.0 mm,HeelMid/forefoot,Half size small,Balanced,0,Good,Decent,Decent,Breathable,Medium,Wide,Stiff,Moderate,Moderate,2.4 mm,32.2 mm 32.0 mm,24.2 mm 24.0 mm,NormalWide,0,SummerAll seasons,1,1,-,#341 Bottom 7%,#177 Top 49%
ASICS,Gel Venture 8,"88
 Great!",$70,LightModerate,Neutral,10.4 oz / 295g 12.5 oz / 354g,0,13.2 mm 10.0 mm,Heel,True to size,Balanced,0,Bad,Decent,Good,Breathable,Narrow,Medium,Moderate,Moderate,Moderate,3.1 mm,34.2 mm,21.0 mm,Normal,0,SummerAll seasons,1,1,-,#246 Top 39%,#251 Top 39%
ASICS,Gel Venture 10,"84
 Good!",$80,LightModerate,Neutral,11.4 oz / 322g 11.4 oz / 323g,0,12.0 mm 10.0 mm,Heel,True to size,Soft,0,Good,Good,Good,Moderate,Narrow,Narrow,Moderate,Stiff,Moderate,3.7 mm,35.3 mm 33.5 mm,23.3 mm 23.5 mm,NormalWideX-Wide,0,All seasons,1,1,-,#243 Bottom 33%,#71 Top 20%
Merrell,Fly Strike,"79
 Good!",$90,Light,Neutral,10.3 oz / 292g 10.4 oz / 295g,0,17.3 mm 10.0 mm,Heel,True to size,Balanced,0,Good,Decent,Decent,Moderate,Narrow,Wide,Stiff,Stiff,Moderate,3.5 mm,34.3 mm 27.0 mm,17.0 mm 17.0 mm,NormalWide,0,All seasons,1,1,-,#316 Bottom 14%,#273 Bottom 25%
New Balance,510 v6,"74
 Bad!",$90,Light,Neutral,11 oz / 312g 11.5 oz / 326g,0,8.2 mm,HeelMid/forefoot,True to size,Balanced,0,Decent,Bad,Good,Moderate,Narrow,Medium,Stiff,Moderate,Moderate,2.9 mm,33.8 mm,25.6 mm,NormalWideX-Wide,0,All seasons,1,1,-,#355 Bottom 3%,#318 Bottom 13%
NNormal,Kjerag,"93
 Superb!",$195,Light,Neutral,7.5 oz / 214g 7.1 oz / 200g,1,8.6 mm 6.0 mm,Mid/forefoot,True to size,Balanced,0,Decent,Decent,Decent,Warm,Medium,Medium,Flexible,Moderate,Flexible,3.0 mm,25.0 mm 23.5 mm,16.4 mm 17.5 mm,Normal,0,All seasons,0,0,-,#3 Top 1%,#234 Bottom 36%
ASICS,Gel Venture 10,"84
 Good!",$80,LightModerate,Neutral,11.4 oz / 322g 11.4 oz / 323g,0,12.0 mm 10.0 mm,Heel,True to size,Soft,0,Good,Good,Good,Moderate,Narrow,Narrow,Moderate,Stiff,Moderate,3.7 mm,35.3 mm 33.5 mm,23.3 mm 23.5 mm,NormalWideX-Wide,0,All seasons,1,1,-,#244 Bottom 33%,#71 Top 20%
ASICS,Gel Excite Trail 2,"81
 Good!",$85,Light,Neutral,10.3 oz / 292g 10.4 oz / 296g,0,10.1 mm 8.0 mm,Heel,True to size,Balanced,0,Very bad,Bad,Decent,Moderate,Medium,Medium,Flexible,Stiff,Stiff,4.0 mm,37.7 mm 36.0 mm,27.6 mm 28.0 mm,Normal,1,All seasons,1,1,-,#293 Bottom 20%,#205 Bottom 44%
Merrell,Nova 4,"86
 Good!",$130,LightModerate,Neutral,9.6 oz / 272g 9.7 oz / 275g,0,12.1 mm 8.0 mm,Heel,-,Balanced,0,Decent,Decent,Decent,Moderate,Medium,Medium,Moderate,Stiff,Flexible,4.0 mm,37.7 mm 29.0 mm,25.6 mm 21.0 mm,NormalWide,0,All seasons,1,1,-,#192 Bottom 47%,#193 Bottom 47%
Brooks,Caldera 8,"89
 Great!",$150,LightModerate,Neutral,10.9 oz / 309g 10.9 oz / 309g,0,8.8 mm 6.0 mm,HeelMid/forefoot,True to size,Soft,0,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.6 mm,36.7 mm 39.0 mm,27.9 mm 33.0 mm,Normal,0,All seasons,1,1,-,#88 Top 24%,#169 Top 46%
Saucony,Endorphin Rift,"85
 Good!",$170,Technical,Neutral,9 oz / 255g 9.1 oz / 258g,0,7.9 mm 6.0 mm,Mid/forefoot,True to size,Soft,Rock plate,Good,Good,Good,Breathable,Medium,Medium,Stiff,Moderate,Moderate,4.5 mm,33.0 mm 34.0 mm,25.1 mm 28.0 mm,Normal,0,SummerAll seasons,1,1,-,#221 Bottom 39%,#309 Bottom 16%
Kailas,Fuga EX 3,"87
 Great!",$180,LightModerate,Neutral,10.3 oz / 293g 10.1 oz / 285g,0,13.7 mm 8.0 mm,Heel,-,Balanced,0,Decent,Decent,Good,Moderate,Narrow,Medium,Stiff,Stiff,Stiff,3.4 mm,38.4 mm 36.0 mm,24.7 mm 28.0 mm,Normal,0,All seasons,1,1,-,#166 Top 46%,#344 Bottom 6%
Merrell,Nova 4,"86
 Good!",$130,LightModerate,Neutral,9.6 oz / 272g 9.7 oz / 275g,0,12.1 mm 8.0 mm,Heel,-,Balanced,0,Decent,Decent,Decent,Moderate,Medium,Medium,Moderate,Stiff,Flexible,4.0 mm,37.7 mm 29.0 mm,25.6 mm 21.0 mm,NormalWide,0,All seasons,1,1,-,#192 Bottom 47%,#193 Bottom 47%
Brooks,Caldera 8,"89
 Great!",$150,LightModerate,Neutral,10.9 oz / 309g 10.9 oz / 309g,0,8.8 mm 6.0 mm,HeelMid/forefoot,True to size,Soft,0,Bad,Good,Decent,Moderate,Medium,Medium,Moderate,Stiff,Stiff,3.6 mm,36.7 mm 39.0 mm,27.9 mm 33.0 mm,Normal,0,All seasons,1,1,-,#88 Top 24%,#169 Top 46%
The North Face,Vectiv Enduris 3,"90
 Superb!",$150,Light,Neutral,9.7 oz / 275g 10.8 oz / 307g,0,11.6 mm 6.0 mm,Heel,True to size,Balanced,0,Good,Good,Good,Warm,Medium,Medium,Moderate,Stiff,Stiff,3.3 mm,35.8 mm 30.0 mm,24.2 mm 24.0 mm,Normal,0,All seasons,1,1,-,#46 Top 13%,#189 Bottom 48%
Xero Shoes,Mesa Trail WP,"66
 Bad!",$140,Light,Neutral,9.7 oz / 274g 9.6 oz / 272g,0,1.2 mm 0.0 mm,Mid/forefoot,Slightly small,Balanced,0,Decent,Bad,Decent,Warm,Medium,Wide,Moderate,Flexible,Flexible,3.8 mm,14.6 mm 8.0 mm,13.4 mm 8.0 mm,NormalWide,0,Winter,1,1,Waterproof,#366 Bottom 1%,#354 Bottom 3%
Nike,Juniper Trail 2 GTX,"75
 Bad!",$130,Light,Neutral,10.3 oz / 293g 11.4 oz / 323g,0,10.2 mm 9.0 mm,Heel,True to size,Firm,0,Very good,Good,Good,Warm,Wide,Wide,Stiff,Stiff,Moderate,2.7 mm,34.5 mm 35.0 mm,24.3 mm 26.0 mm,Normal,0,Winter,1,1,Waterproof,#347 Bottom 5%,#164 Top 45%
